user_id,item_id,timestamp,genre,user_count
1031,2881,974999309,Action Thriller,132
1031,3836,974999045,Action Comedy War,132
1031,480,974999107,Action Adventure Sci-Fi,132
1031,1301,974999953,Sci-Fi,132
1031,2105,974999535,Action Adventure Fantasy Sci-Fi,132
1031,1304,974998838,Action Comedy Western,132
1031,2115,974999275,Action Adventure,132
1031,648,974999338,Action Adventure Mystery,132
1031,1196,974998805,Action Adventure Drama Sci-Fi War,132
1031,1198,974998805,Action Adventure,132
1031,2140,975000020,Children's Fantasy Sci-Fi,132
1031,1356,974999133,Action Adventure Sci-Fi,132
1031,836,974999654,Action Adventure Thriller,132
1031,1370,974999184,Action Thriller,132
1031,1371,974999600,Action Adventure Sci-Fi,132
1031,1372,974999338,Action Adventure Sci-Fi,132
1031,1374,974998925,Action Adventure Sci-Fi,132
1031,1375,974999275,Action Adventure Sci-Fi,132
1031,1376,974999077,Action Adventure Sci-Fi,132
1031,2334,974999555,Action Thriller,132
1031,2193,974999338,Action Adventure Fantasy,132
1031,2194,974998971,Action Crime Drama,132
1031,1396,974999976,Crime Drama Sci-Fi,132
1031,1544,974999703,Action Adventure Sci-Fi Thriller,132
1031,1552,974999338,Action Adventure Thriller,132
1031,3175,974999976,Adventure Comedy Sci-Fi,132
1031,2376,974999255,Action,132
1031,2524,974999724,Action Drama,132
1031,2527,974999107,Action Sci-Fi Thriller Western,132
1031,2528,974999077,Action Adventure Sci-Fi,132
1031,1580,974999045,Action Adventure Comedy Sci-Fi,132
1031,110,974998871,Action Drama War,132
1031,2529,974998871,Action Sci-Fi,132
1031,1584,974999927,Drama Sci-Fi,132
1031,1586,974999275,Action Drama War,132
1031,1587,974999535,Action Adventure,132
1031,2532,974999654,Action Sci-Fi,132
1031,2533,974999447,Action Sci-Fi,132
1031,2393,974999490,Action Sci-Fi,132
1031,3366,974999001,Action Adventure War,132
1031,3519,974999133,Action War,132
1031,2571,974998838,Action Sci-Fi Thriller,132
1031,1917,974999389,Action Adventure Sci-Fi Thriller,132
1031,165,974999184,Action Thriller,132
1031,3527,974999133,Action Sci-Fi Thriller,132
1031,3384,974999045,Action,132
1031,316,974999423,Action Adventure Sci-Fi,132
1031,170,974999703,Action Crime Thriller,132
1031,1792,974999423,Action Thriller,132
1031,329,974999490,Action Adventure Sci-Fi,132
1031,10,974999338,Action Adventure Thriller,132
1031,3555,974999001,Action Thriller,132
1031,1019,974999927,Adventure Children's Fantasy Sci-Fi,132
1031,349,974999184,Action Adventure Thriller,132
1031,3702,974998971,Action Sci-Fi,132
1031,3703,974998903,Action Sci-Fi,132
1031,2916,974999133,Action Adventure Sci-Fi Thriller,132
1031,1036,974998903,Action Thriller,132
1031,1037,974999703,Action Sci-Fi Thriller,132
1031,1049,974999423,Action Adventure,132
1031,377,974999133,Action Romance Thriller,132
1031,380,974999184,Action Adventure Comedy Romance,132
1031,2000,974998971,Action Comedy Crime Drama,132
1031,3740,974999216,Action Comedy,132
1031,2002,974999309,Action Comedy Crime Drama,132
1031,1200,974999927,Action Sci-Fi Thriller War,132
1031,2944,974998971,Action War,132
1031,1206,974999927,Sci-Fi,132
1031,2948,974999077,Action,132
1031,2949,974999001,Action,132
1031,3751,974998650,Animation Children's Comedy,132
1031,1210,974998903,Action Adventure Romance Sci-Fi War,132
1031,2013,974999363,Action Adventure,132
1031,3753,974998971,Action Drama War,132
1031,1214,974998805,Action Horror Sci-Fi Thriller,132
1031,541,974999899,Film-Noir Sci-Fi,132
1031,1077,974999953,Comedy Sci-Fi,132
1031,544,974999621,Action,132
1031,3763,974999107,Action Crime Thriller,132
1031,2028,974998903,Action Drama War,132
1031,95,974999535,Action Thriller,132
1031,3927,975000020,Adventure Sci-Fi,132
1031,1240,974998838,Action Sci-Fi Thriller,132
1031,2985,974999107,Action Crime Sci-Fi,132
1051,2987,975042744,Adventure Animation Film-Noir,499
1051,3791,974957224,Drama,499
1051,3793,974958593,Action Sci-Fi,499
1051,2054,975047545,Adventure Children's Comedy Fantasy Sci-Fi,499
1051,2058,975109644,Action Thriller,499
1051,2996,1009245379,Drama,499
1051,2059,987219392,Children's Drama,499
1051,1257,975042214,Comedy,499
1051,2997,974959098,Comedy,499
1051,1258,975041427,Horror,499
1051,1259,974957383,Adventure Comedy Drama,499
1051,585,974960454,Comedy,499
1051,588,975111237,Animation Children's Comedy Musical,499
1051,589,987217316,Action Sci-Fi Thriller,499
1051,1,974959121,Animation Children's Comedy,499
1051,2,987219803,Adventure Children's Fantasy,499
1051,3,974957901,Comedy Romance,499
1051,5,974960487,Comedy,499
1051,3948,974958563,Comedy,499
1051,1407,975109455,Horror Thriller,499
1051,1261,974957311,Action Adventure Comedy Horror,499
1051,1409,975111922,Comedy Romance,499
1051,1265,974959145,Comedy Romance,499
1051,1269,974957311,Comedy Mystery Thriller,499
1051,590,987218060,Adventure Drama Western,499
1051,592,975045263,Action Adventure Crime Drama,499
1051,593,975109382,Drama Thriller,499
1051,594,988489532,Animation Children's Musical,499
1051,595,987217391,Animation Children's Musical,499
1051,596,988489175,Animation Children's,499
1051,597,974960281,Comedy Romance,499
1051,3952,988592609,Drama Thriller,499
1051,2071,987218060,Drama,499
1051,1416,987219115,Drama Musical,499
1051,1270,975041427,Comedy Sci-Fi,499
1051,1271,987218087,Drama,499
1051,2077,975109198,Adventure Children's,499
1051,2078,987227267,Animation Children's Comedy Musical,499
1051,1277,975110493,Action Drama Romance,499
1051,1278,987226576,Comedy Horror,499
1051,745,974959074,Animation Comedy Thriller,499
1051,748,980553242,Action Sci-Fi Thriller,499
1051,2080,987227658,Animation Children's Comedy Musical Romance,499
1051,2085,987227240,Animation Children's,499
1051,1429,975110554,Action,499
1051,2087,987227636,Animation Children's Fantasy Musical,499
1051,1285,975045263,Comedy,499
1051,1286,990330563,Drama Romance,499
1051,1288,975041067,Comedy Drama Musical,499
1051,2090,987226830,Animation Children's,499
1051,3039,975042977,Comedy,499
1051,1290,975046404,Drama Romance,499
1051,903,987227482,Mystery Thriller,499
1051,1291,975041067,Action Adventure,499
1051,904,987227450,Mystery Thriller,499
1051,2094,975110887,Action Adventure Sci-Fi,499
1051,2096,987227680,Animation Children's Musical,499
1051,908,974957311,Drama Thriller,499
1051,1297,975108909,Comedy,499
1051,1299,975040890,Drama War,499
1051,3044,975109644,Mystery Romance Thriller,499
1051,1441,974960114,Comedy Romance,499
1051,2245,975211439,Comedy Drama,499
1051,2248,975041624,Comedy Drama Romance,499
1051,2249,974960596,Comedy,499
1051,914,987227158,Musical Romance,499
1051,1449,987215875,Comedy,499
1051,919,988489360,Adventure Children's Drama Musical,499
1051,778,987217496,Drama,499
1051,3052,974959145,Comedy,499
1051,1457,974960392,Comedy Romance,499
1051,1459,989177174,Mystery Thriller,499
1051,926,991024296,Drama,499
1051,785,974959413,Comedy,499
1051,3060,975111237,Comedy Drama,499
1051,2405,975047545,Action Adventure Comedy Romance,499
1051,1603,975110146,Sci-Fi Thriller,499
1051,2406,975045263,Action Adventure Comedy Romance,499
1051,2407,975046832,Comedy Sci-Fi,499
1051,2268,987218060,Crime Drama,499
1051,934,987227697,Comedy,499
1051,3210,975041969,Comedy,499
1051,1610,975109584,Action Thriller,499
1051,2413,975046832,Comedy Mystery,499
1051,3071,975045263,Drama,499
1051,3072,975044651,Comedy,499
1051,1614,975111718,Comedy,499
1051,2273,975109789,Action Thriller,499
1051,2420,975047476,Drama,499
1051,3081,987218724,Horror Romance,499
1051,1623,987221069,Horror,499
1051,1625,975109546,Mystery Thriller,499
1051,3088,987227523,Comedy,499
1051,1485,974960072,Comedy,499
1051,2289,974959145,Comedy Drama,499
1051,953,988489118,Drama,499
1051,2433,1003682624,Drama,499
1051,2291,974957383,Drama Romance,499
1051,2294,987218298,Animation Children's,499
1051,3098,975045042,Drama,499
1051,2297,987220790,Drama Romance,499
1051,1641,974959276,Comedy,499
1051,3247,974960072,Comedy Crime,499
1051,978,988489460,Drama,499
1051,3252,987218702,Drama,499
1051,3253,974959276,Comedy,499
1051,3255,974959372,Comedy Drama,499
1051,2453,987223565,Drama Fantasy,499
1051,1653,975109644,Drama Sci-Fi Thriller,499
1051,3258,974960281,Comedy,499
1051,3259,987219683,Drama Romance,499
1051,988,1013280615,Comedy Drama,499
1051,2600,975110058,Action Sci-Fi Thriller,499
1051,2605,975110031,Crime Thriller,499
1051,3408,978570127,Drama,499
1051,3409,974957725,Drama Thriller,499
1051,1805,975109546,Crime Drama Mystery Thriller,499
1051,3264,974960072,Comedy Horror,499
1051,3269,987220492,Adventure Romance Sci-Fi,499
1051,2469,975046832,Comedy Romance,499
1051,999,987219139,Crime,499
1051,3412,975109227,Adventure,499
1051,1810,987217964,Drama,499
1051,3270,987218148,Drama,499
1051,3418,975110493,Action Drama,499
1051,3274,975110789,Action,499
1051,2472,975046140,Comedy,499
1051,2473,975109141,Comedy,499
1051,1673,974957311,Drama,499
1051,1674,975041196,Drama Romance Thriller,499
1051,2478,975047642,Comedy Western,499
1051,3421,987226548,Comedy,499
1051,2622,974960596,Comedy Fantasy,499
1051,3429,974959098,Animation Comedy,499
1051,2628,975110721,Action Adventure Fantasy Sci-Fi,499
1051,1682,987217995,Drama,499
1051,2485,998862292,Comedy Romance,499
1051,1688,987218261,Animation Children's Musical,499
1051,3438,1004319284,Action Children's Fantasy,499
1051,1836,987219592,Drama,499
1051,222,987218399,Drama Romance,499
1051,223,974959121,Comedy,499
1051,2496,974960072,Comedy Romance,499
1051,224,974960326,Comedy Drama Romance,499
1051,2499,974959298,Comedy,499
1051,229,978570105,Drama Thriller,499
1051,2640,987226702,Action Adventure Sci-Fi,499
1051,2641,975109264,Action Adventure Sci-Fi,499
1051,3448,975046404,Comedy Drama War,499
1051,1845,975109416,Comedy Thriller,499
1051,230,987218377,Drama Thriller,499
1051,235,974959178,Comedy Drama,499
1051,236,974960596,Comedy Romance,499
1051,237,975111840,Comedy Romance,499
1051,239,975211228,Animation Children's Comedy Romance,499
1051,3450,974957685,Comedy,499
1051,3451,987227178,Comedy Drama,499
1051,2657,987226775,Comedy Horror Musical Sci-Fi,499
1051,247,975109382,Drama Fantasy Romance Thriller,499
1051,2804,975040890,Comedy Drama,499
1051,3608,975040994,Comedy,499
1051,3466,975111573,Comedy Fantasy,499
1051,252,974960366,Comedy Romance,499
1051,253,987219342,Drama Horror,499
1051,256,975111940,Comedy Sci-Fi,499
1051,3471,987226519,Drama Sci-Fi,499
1051,3618,974958911,Comedy,499
1051,2671,1005510864,Comedy Romance,499
1051,3476,987217941,Horror Mystery Thriller,499
1051,1875,974959329,Comedy,499
1051,260,987226501,Action Adventure Fantasy Sci-Fi,499
1051,266,974957685,Drama Romance War Western,499
1051,3623,987216756,Action Thriller,499
1051,3480,975045821,Drama,499
1051,2829,975111840,Comedy Drama,499
1051,1883,974959298,Comedy,499
1051,3489,987221117,Adventure Fantasy,499
1051,2687,987218060,Animation Children's,499
1051,415,975110261,Comedy Thriller,499
1051,2689,1013280538,Documentary,499
1051,2692,975110493,Action Crime Romance,499
1051,2693,987217442,Documentary,499
1051,2699,974959912,Action Comedy Sci-Fi Thriller,499
1051,282,987220004,Drama,499
1051,2841,975109676,Thriller,499
1051,292,975109969,Action Drama Thriller,499
1051,296,988492619,Crime Drama,499
1051,2858,974957343,Comedy Drama,499
1051,440,974959348,Comedy Romance,499
1051,1120,987217916,Drama,499
1051,3809,974959853,Comedy,499
1051,455,987221482,Adventure Children's Drama,499
1051,457,975109455,Action Thriller,499
1051,3671,987226576,Comedy Western,499
1051,1135,975108962,Comedy,499
1051,2875,987219911,Drama Mystery Romance,499
1051,1136,987226501,Comedy,499
1051,603,975210934,Comedy,499
1051,608,975109425,Crime Drama Thriller,499
1051,466,975110819,Action Comedy War,499
1051,468,974960326,Comedy Romance,499
1051,3827,974958852,Action Sci-Fi,499
1051,3685,975045601,Comedy Drama Romance,499
1051,1148,974959074,Animation Comedy,499
1051,474,975109644,Action Thriller,499
1051,477,987218087,Drama,499
1051,2891,1018301378,Comedy,499
1051,3698,975046832,Action Adventure Sci-Fi,499
1051,3699,975045880,Adventure Drama Romance Sci-Fi,499
1051,481,975109969,Drama Thriller,499
1051,628,988592744,Drama Thriller,499
1051,485,975110819,Action Comedy,499
1051,2100,975046204,Comedy Fantasy Romance,499
1051,3844,975046204,Drama,499
1051,2108,974959329,Comedy Romance,499
1051,2109,987226681,Comedy,499
1051,1307,975041196,Comedy Romance,499
1051,491,987219652,Drama,499
1051,497,974959444,Comedy Romance,499
1051,3852,1007933217,Comedy,499
1051,2115,975045042,Action Adventure,499
1051,2118,975042977,Horror Thriller,499
1051,1179,987217603,Crime Drama Film-Noir,499
1051,647,987218857,Drama War,499
1051,648,975110721,Action Adventure Mystery,499
1051,3863,974958870,Sci-Fi Thriller,499
1051,3864,974958969,Action Adventure Sci-Fi,499
1051,2125,987218425,Drama Romance,499
1051,3865,987216881,Comedy Documentary,499
1051,3868,975041624,Comedy,499
1051,3869,974960020,Comedy,499
1051,1186,975041427,Drama,499
1051,653,975110887,Action Adventure Fantasy,499
1051,1330,975109016,Comedy Horror,499
1051,2133,975045880,Adventure Comedy,499
1051,2134,975047376,Comedy,499
1051,1333,1035666766,Horror,499
1051,805,987218596,Drama,499
1051,661,974957725,Animation Children's Musical,499
1051,1196,975040933,Action Adventure Drama Sci-Fi War,499
1051,1197,975041289,Action Adventure Comedy Romance,499
1051,1198,975040890,Action Adventure,499
1051,3882,1008718868,Comedy,499
1051,1343,980553242,Thriller,499
1051,1345,987226702,Horror,499
1051,1347,975041969,Horror,499
1051,1348,988489730,Horror,499
1051,671,974959444,Comedy Sci-Fi,499
1051,818,975111962,Comedy,499
1051,673,975210892,Adventure Animation Children's Comedy Fantasy,499
1051,1350,1035666743,Horror,499
1051,3893,988487943,Comedy Thriller,499
1051,2155,1007933161,Comedy,499
1051,3897,991024296,Comedy Drama,499
1051,1357,988592789,Drama Romance,499
1051,2300,987227100,Comedy Musical,499
1051,2302,975111387,Comedy,499
1051,3105,987217668,Drama,499
1051,3107,975110681,Action Drama,499
1051,3108,974959935,Comedy Drama Romance,499
1051,2160,974957419,Horror Thriller,499
1051,2161,975046404,Adventure Children's Fantasy,499
1051,1363,987221089,Drama,499
1051,2166,1008632535,Drama Romance,499
1051,2167,1022615220,Action Adventure Horror,499
1051,832,975109969,Drama Thriller,499
1051,838,974959912,Comedy Drama Romance,499
1051,3111,975043786,Drama,499
1051,2310,989113370,Drama,499
1051,3114,974959074,Animation Children's Comedy,499
1051,1513,974960020,Comedy,499
1051,2318,1007932024,Comedy,499
1051,1370,975110583,Action Thriller,499
1051,1517,974959348,Comedy,499
1051,2174,975044087,Comedy Fantasy,499
1051,1518,975109644,Action Thriller,499
1051,1376,988490159,Action Adventure Sci-Fi,499
1051,1377,974960428,Action Adventure Comedy Crime,499
1051,1378,975046832,Action Comedy Western,499
1051,2321,974959178,Comedy,499
1051,2324,974959298,Comedy Drama,499
1051,2327,987221599,Horror,499
1051,1380,987226830,Comedy Musical Romance,499
1051,2329,991024296,Drama,499
1051,1527,975110583,Action Sci-Fi,499
1051,1387,987226501,Action Horror,499
1051,858,974957224,Action Crime Drama,499
1051,3138,975041523,Drama,499
1051,2336,987217422,Drama,499
1051,1393,987217496,Drama Romance,499
1051,1394,975041067,Comedy,499
1051,1396,987218242,Crime Drama Sci-Fi,499
1051,3147,975109455,Drama Thriller,499
1051,1544,974957758,Action Adventure Sci-Fi Thriller,499
1051,879,987220060,Horror,499
1051,1550,987221972,Comedy Romance,499
1051,1552,975109917,Action Adventure Thriller,499
1051,2355,974959276,Animation Children's Comedy,499
1051,3159,987217964,Animation Children's Musical,499
1051,2359,975111199,Comedy,499
1051,3301,974958911,Comedy Crime,499
1051,2502,974959704,Comedy Romance,499
1051,3160,974957383,Drama,499
1051,1704,987217526,Drama,499
1051,1566,975111410,Adventure Animation Children's Comedy Musical,499
1051,2369,975046204,Comedy Romance,499
1051,1569,974960020,Comedy Romance,499
1051,3174,975111300,Comedy Drama,499
1051,3175,974959372,Adventure Comedy Sci-Fi,499
1051,1717,975109917,Horror Thriller,499
1051,3176,975109789,Drama Mystery Thriller,499
1051,2375,975109080,Comedy,499
1051,1573,975109644,Action Sci-Fi Thriller,499
1051,3178,974959276,Drama,499
1051,107,975111687,Adventure Children's Comedy Musical,499
1051,1722,975109738,Action Romance Thriller,499
1051,110,974957311,Action Drama War,499
1051,2529,987227267,Action Sci-Fi,499
1051,112,975110554,Action Adventure Crime,499
1051,1729,1004316963,Crime Drama,499
1051,1584,987217466,Drama Sci-Fi,499
1051,1588,975111962,Children's Comedy,499
1051,1732,974959809,Comedy Crime Mystery Thriller,499
1051,2391,975109455,Crime Thriller,499
1051,2539,974960020,Comedy,499
1051,2394,987218454,Animation Musical,499
1051,2396,975111152,Comedy Romance,499
1051,1594,987217466,Drama,499
1051,125,974959276,Comedy,499
1051,2541,987219206,Drama,499
1051,1748,975109676,Film-Noir Sci-Fi Thriller,499
1051,3358,974959276,Comedy Romance,499
1051,141,974959704,Comedy,499
1051,2700,975111128,Animation Comedy,499
1051,3507,987227240,Comedy,499
1051,2706,974959572,Comedy,499
1051,3363,987226547,Comedy Drama,499
1051,2565,987227658,Musical,499
1051,150,987217391,Drama,499
1051,3510,974957343,Drama Thriller,499
1051,3512,988592771,Drama Romance,499
1051,2712,987218353,Drama,499
1051,3515,974957419,Comedy,499
1051,2716,975041883,Comedy Horror,499
1051,2571,975109416,Action Sci-Fi Thriller,499
1051,300,987217603,Drama,499
1051,165,975109868,Action Thriller,499
1051,2722,975110031,Action Sci-Fi Thriller,499
1051,2723,974960392,Action Adventure Comedy,499
1051,3526,975041969,Comedy Drama,499
1051,1923,974959121,Comedy,499
1051,1924,988488786,Horror Sci-Fi,499
1051,2583,988496056,Mystery,499
1051,3388,975109016,Comedy,499
1051,1784,974959329,Comedy Drama,499
1051,316,975110758,Action Adventure Sci-Fi,499
1051,317,974960487,Children's Comedy Fantasy,499
1051,318,987217263,Drama,499
1051,3536,974958741,Comedy Romance,499
1051,3392,975108938,Comedy,499
1051,2736,975108909,Comedy,499
1051,3396,987226645,Children's Comedy,499
1051,3397,975041883,Children's Comedy,499
1051,3398,975041883,Children's Comedy,499
1051,3399,975047642,Children's Comedy,499
1051,2599,974959121,Comedy,499
1051,186,974960596,Comedy,499
1051,3540,988487980,Romance Thriller,499
1051,3546,987227196,Drama Thriller,499
1051,2746,975045945,Comedy Horror Musical,499
1051,3549,987227680,Musical,499
1051,2747,987227267,Comedy Horror,499
1051,11,974959413,Comedy Drama Romance,499
1051,337,987217603,Drama,499
1051,339,974960178,Comedy Romance,499
1051,195,974960622,Comedy Drama Romance,499
1051,2750,975041523,Comedy Drama,499
1051,1012,987227565,Children's Drama,499
1051,1013,987227267,Children's Drama,499
1051,1951,987227331,Musical,499
1051,3556,991186455,Comedy Drama,499
1051,1954,987226598,Action Drama,499
1051,2759,974959413,Comedy,499
1051,1958,975044719,Comedy Drama,499
1051,21,974959298,Action Comedy Drama,499
1051,344,975111319,Comedy,499
1051,22,975109818,Crime Drama Thriller,499
1051,1021,975211117,Children's Comedy,499
1051,2761,987217391,Animation Children's,499
1051,1022,987227658,Animation Children's Musical,499
1051,2908,987217422,Drama,499
1051,2762,975109382,Thriller,499
1051,1961,975044955,Drama,499
1051,1028,987227240,Children's Comedy Musical,499
1051,1029,988489209,Animation Children's Musical,499
1051,1967,975109227,Adventure Children's Fantasy,499
1051,1968,975041624,Comedy Drama,499
1051,353,975109868,Action Romance Thriller,499
1051,32,987217603,Drama Sci-Fi,499
1051,356,974959704,Comedy Romance War,499
1051,34,974959098,Children's Comedy Drama,499
1051,36,987217316,Drama,499
1051,39,974959178,Comedy Romance,499
1051,3712,974960326,Comedy,499
1051,1030,987226907,Adventure Animation Children's Musical,499
1051,2916,975109644,Action Adventure Sci-Fi Thriller,499
1051,2770,975111608,Comedy,499
1051,2918,975041196,Comedy,499
1051,1033,987224828,Animation Children's,499
1051,500,974959853,Comedy,499
1051,1034,987217628,Crime,499
1051,1035,974957419,Musical,499
1051,1036,975040994,Action Thriller,499
1051,2779,987226775,Comedy,499
1051,361,987220091,Drama Romance,499
1051,508,987218454,Drama,499
1051,364,987217757,Animation Children's Musical,499
1051,366,974957725,Horror,499
1051,45,974959809,Comedy Drama,499
1051,367,975111362,Comedy Crime Fantasy,499
1051,368,974960326,Action Comedy Western,499
1051,47,975109546,Crime Thriller,499
1051,2926,975044280,Comedy Drama,499
1051,1042,975111215,Comedy,499
1051,514,974959202,Comedy,499
1051,515,987217283,Drama,499
1051,370,974960596,Comedy,499
1051,518,975111898,Comedy,499
1051,50,975109382,Crime Thriller,499
1051,377,975109644,Action Romance Thriller,499
1051,57,987219497,Drama,499
1051,379,975110844,Action Sci-Fi,499
1051,3591,975046531,Comedy Drama,499
1051,2791,974957383,Comedy,499
1051,2794,975047545,Comedy,499
1051,2795,975045263,Comedy,499
1051,1056,987218087,Drama,499
1051,1994,987223312,Horror Thriller,499
1051,1057,999965108,Comedy Musical Romance,499
1051,524,974957343,Drama,499
1051,2797,975042879,Comedy Fantasy,499
1051,380,975110598,Action Adventure Comedy Romance,499
1051,1997,987226576,Horror,499
1051,527,987217263,Drama War,499
1051,382,987219767,Drama Horror,499
1051,62,987218148,Drama,499
1051,1200,975044087,Action Sci-Fi Thriller War,499
1051,2005,975042879,Adventure Children's Fantasy,499
1051,1203,987227482,Drama,499
1051,3745,974958741,Adventure Animation Sci-Fi,499
1051,2006,987218196,Action Adventure Romance,499
1051,1206,987226576,Sci-Fi,499
1051,1060,974959227,Comedy Drama,499
1051,1061,987219206,Crime Drama,499
1051,1064,975210881,Animation Children's Comedy,499
1051,535,987218196,Drama,499
1051,538,987218087,Drama,499
1051,539,974960020,Comedy Romance,499
1051,3751,974958492,Animation Children's Comedy,499
1051,1210,975041523,Action Adventure Romance Sci-Fi War,499
1051,3753,990330410,Action Drama War,499
1051,3754,974958911,Animation Children's Comedy,499
1051,1213,988492619,Crime Drama,499
1051,3755,987216600,Action Adventure Thriller,499
1051,2953,975211117,Children's Comedy,499
1051,2017,987227390,Children's Fantasy Musical,499
1051,1215,974959227,Action Adventure Comedy Horror Sci-Fi,499
1051,2018,988489135,Animation Children's,499
1051,1219,987227033,Horror Thriller,499
1051,1073,987226662,Adventure Children's Comedy Fantasy,499
1051,1079,975041427,Comedy,499
1051,1220,975042744,Action Comedy Musical,499
1051,1223,1004316781,Animation Comedy,499
1051,1225,975041067,Drama,499
1051,2028,975110493,Action Drama War,499
1051,1080,987226614,Comedy,499
1051,2966,1013281080,Drama,499
1051,550,975112037,Comedy Romance,499
1051,551,974957383,Children's Comedy Musical,499
1051,552,974960392,Action Adventure Comedy,499
1051,1086,987227565,Mystery Thriller,499
1051,1089,975109382,Crime Thriller,499
1051,94,987220091,Drama,499
1051,3911,987216490,Comedy,499
1051,3913,994119478,Documentary,499
1051,700,974959853,Comedy,499
1051,1090,975041067,Drama War,499
1051,1092,975110031,Mystery Thriller,499
1051,707,975110058,Crime Film-Noir Thriller,499
1051,708,975111387,Comedy Romance,499
1051,1097,975041523,Children's Drama Fantasy Sci-Fi,499
1051,709,987224902,Animation Children's,499
1051,1240,975042368,Action Sci-Fi Thriller,499
1051,1242,975041196,Action Drama War,499
1051,3784,974958741,Comedy,499
1051,2046,987219683,Adventure Children's Sci-Fi,499
1051,2985,975045945,Action Crime Sci-Fi,499
1051,1246,975042214,Drama,499
1051,1247,987227049,Drama Romance,499
1056,589,974952442,Action Sci-Fi Thriller,40
1056,1,974953275,Animation Children's Comedy,40
1056,1261,974952561,Action Adventure Comedy Horror,40
1056,1270,974951965,Comedy Sci-Fi,40
1056,3052,974952032,Comedy,40
1056,1645,974952657,Crime Horror Mystery Thriller,40
1056,2456,974952910,Horror Sci-Fi,40
1056,223,974952353,Comedy,40
1056,253,974952682,Drama Horror,40
1056,2826,974952816,Action Horror Thriller,40
1056,1347,974952632,Horror,40
1056,2167,974952734,Action Adventure Horror,40
1056,2328,974952965,Horror,40
1056,2329,974952407,Drama,40
1056,1387,974952561,Action Horror,40
1056,2513,974952771,Horror,40
1056,110,974952369,Action Drama War,40
1056,1756,974953033,Horror,40
1056,165,974951893,Action Thriller,40
1056,180,974952339,Comedy,40
1056,188,974952579,Horror,40
1056,1970,974952965,Horror,40
1056,3578,974952323,Action Drama,40
1056,1974,974952816,Horror,40
1056,1975,974952945,Horror,40
1056,1977,974953016,Horror,40
1056,1978,974953016,Horror,40
1056,1979,974953054,Horror,40
1056,1981,974953033,Horror,40
1056,1982,974952579,Horror,40
1056,1983,974952846,Horror,40
1056,1991,974952734,Horror,40
1056,380,974953626,Action Adventure Comedy Romance,40
1056,63,974951965,Comedy,40
1056,2000,974953322,Action Comedy Crime Drama,40
1056,70,974952751,Action Comedy Crime Horror Thriller,40
1056,1214,974952561,Action Horror Sci-Fi Thriller,40
1056,1215,974952682,Action Adventure Comedy Horror Sci-Fi,40
1056,553,974952388,Western,40
1056,1240,974952442,Action Sci-Fi Thriller,40
1062,2987,974948854,Adventure Animation Film-Noir,185
1062,1248,975047180,Crime Film-Noir Thriller,185
1062,2988,975048977,Drama,185
1062,1250,975049546,Drama War,185
1062,1251,975046921,Drama,185
1062,1252,974952610,Film-Noir Mystery Thriller,185
1062,1254,975046457,Adventure,185
1062,2997,975048347,Comedy,185
1062,1259,974949807,Adventure Comedy Drama,185
1062,588,975056465,Animation Children's Comedy Musical,185
1062,1,975050353,Animation Children's Comedy,185
1062,3006,975048697,Drama,185
1062,1262,975048394,Adventure War,185
1062,1409,975057574,Comedy Romance,185
1062,1265,975049237,Comedy Romance,185
1062,1266,975049485,Western,185
1062,1269,974949756,Comedy Mystery Thriller,185
1062,590,975054190,Adventure Drama Western,185
1062,593,975047336,Drama Thriller,185
1062,594,975048007,Animation Children's Musical,185
1062,595,975049918,Animation Children's Musical,185
1062,599,975050202,Western,185
1062,3011,975048627,Drama,185
1062,1270,974948854,Comedy Sci-Fi,185
1062,1276,975047336,Comedy Drama,185
1062,1278,975048910,Comedy Horror,185
1062,1282,975049036,Animation Children's Musical,185
1062,1283,975054091,Western,185
1062,750,974952356,Sci-Fi War,185
1062,1289,975053173,Documentary War,185
1062,3035,975055060,Comedy Drama War,185
1062,3037,975054142,Comedy Drama Western,185
1062,903,975046801,Mystery Thriller,185
1062,1292,975055488,Comedy,185
1062,1293,975049695,Drama,185
1062,1294,975047459,Comedy War,185
1062,908,974949619,Drama Thriller,185
1062,1299,974951061,Drama War,185
1062,2243,975049361,Comedy Drama Romance,185
1062,2245,975056982,Comedy Drama,185
1062,910,975046066,Comedy Crime,185
1062,2248,975054707,Comedy Drama Romance,185
1062,913,975051020,Film-Noir Mystery,185
1062,919,975046921,Adventure Children's Drama Musical,185
1062,3052,975057255,Comedy,185
1062,921,975050134,Comedy,185
1062,922,975045967,Film-Noir,185
1062,923,974952356,Drama,185
1062,926,975047040,Drama,185
1062,928,975046609,Romance Thriller,185
1062,2407,975056982,Comedy Sci-Fi,185
1062,3068,975048910,Drama,185
1062,3072,975055120,Comedy,185
1062,3074,975054142,Western,185
1062,1617,975048007,Crime Film-Noir Mystery Thriller,185
1062,3076,975056788,Comedy,185
1062,950,975047040,Mystery,185
1062,3088,975055371,Comedy,185
1062,951,975054707,Comedy,185
1062,954,975050202,Drama,185
1062,3093,975054091,Drama Western,185
1062,3095,975046329,Drama,185
1062,3099,975050353,Comedy Romance,185
1062,1641,975055303,Comedy,185
1062,3255,975056465,Comedy Drama,185
1062,982,975050353,Drama,185
1062,1660,974948854,Drama,185
1062,2463,975056123,Comedy,185
1062,2469,975057326,Comedy Romance,185
1062,1673,974949872,Drama,185
1062,3424,975047762,Comedy Drama,185
